Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
22.04041,S,22.04041,0.7478884,0.0095358,0.5504719,0.003140596,0,89.257,29.36399,0.1673507,105.125,140.061,5.607707,-42.5695083609556,-42.50819,-2.284037,785.003650397459,766.5334,164.8836,77.55598,77.86048,25755,3999.917
22.05041,S,22.05041,0.747511,0.009552444,0.5504909,0.003148184,0,89.257,29.32507,0.1675268,105.125,140.0609,5.607702,-42.5554909213921,-42.49426,-2.282033,784.583831538038,766.1085,164.8608,77.55093,77.85558,25762.66,4001.565
22.06041,S,22.06041,0.7471336,0.009567808,0.55051,0.003153677,0,89.257,29.28619,0.1675908,105.125,140.0609,5.607699,-42.5415114782839,-42.48037,-2.279992,784.164119752209,765.6837,164.838,77.54588,77.85068,25770.31,4003.214
22.07041,S,22.07041,0.7467564,0.009587638,0.550529,0.003158748,0,89.257,29.24738,0.167632,105.125,140.0609,5.607694,-42.5275416852096,-42.46649,-2.277944,783.744511753574,765.259,164.8152,77.54082,77.84576,25777.96,4004.862
22.08041,S,22.08041,0.7463792,0.009602217,0.5505481,0.003165292,0,89.257,29.20861,0.1677507,105.125,140.0609,5.607692,-42.5135934557704,-42.45263,-2.275925,783.325105185742,764.8345,164.7924,77.53576,77.84084,25785.61,4006.51
22.09041,S,22.09041,0.7460023,0.009620016,0.5505672,0.003170104,0,89.257,29.16989,0.1677772,105.125,140.0609,5.607687,-42.4996637377637,-42.43879,-2.273878,782.905822192308,764.4101,164.7697,77.53069,77.83592,25793.26,4008.157
22.10041,S,22.10041,0.7456253,0.009642297,0.5505863,0.003175977,0,89.257,29.13121,0.1678593,105.125,140.0608,5.607685,-42.4857351292019,-42.42495,-2.271851,782.486643010527,763.9858,164.747,77.52563,77.83099,25800.9,4009.805
22.11041,S,22.11041,0.7452484,0.009662364,0.5506055,0.003183333,0,89.257,29.09259,0.1680191,105.125,140.0608,5.60768,-42.4718381198756,-42.41114,-2.269854,782.06757094434,763.5616,164.7243,77.52055,77.82607,25808.53,4011.453
22.12041,S,22.12041,0.7448716,0.009677068,0.5506247,0.003189957,0,89.257,29.05402,0.1681396,105.125,140.0608,5.607675,-42.4579505458673,-42.39734,-2.267846,781.64869703148,763.1376,164.7016,77.51546,77.82114,25816.16,4013.1
22.13041,S,22.13041,0.7444949,0.009688469,0.5506438,0.003194809,0,89.257,29.0155,0.1681662,105.125,140.0608,5.607672,-42.4441012444136,-42.38358,-2.265806,781.229926938934,762.7137,164.6789,77.51038,77.81619,25823.79,4014.747
22.14041,S,22.14041,0.7441184,0.009703524,0.5506631,0.003198571,0,89.257,28.97703,0.1681351,105.125,140.0607,5.60767,-42.4302510225889,-42.36982,-2.263748,780.811361602564,762.29,164.6562,77.50529,77.81126,25831.41,4016.394
22.15041,S,22.15041,0.7437419,0.009721844,0.5506823,0.003203538,0,89.257,28.93861,0.1681671,105.125,140.0607,5.607667,-42.4164321322448,-42.35609,-2.261715,780.392919924154,761.8664,164.6336,77.5002,77.8063,25839.03,4018.04
22.16041,S,22.16041,0.7433656,0.009734813,0.5507016,0.003209586,0,89.257,28.90024,0.1682552,105.125,140.0607,5.607663,-42.4026244931127,-42.34237,-2.259705,779.974676411004,761.443,164.611,77.49509,77.80135,25846.65,4019.686
22.17041,S,22.17041,0.7429894,0.00975242,0.5507209,0.003213864,0,89.257,28.86192,0.1682501,105.125,140.0607,5.60766,-42.3888351596322,-42.32867,-2.257663,779.556540050876,761.0197,164.5884,77.48999,77.79639,25854.26,4021.332
22.18041,S,22.18041,0.7426133,0.00976577,0.5507402,0.003219675,0,89.257,28.82365,0.168325,105.125,140.0607,5.607655,-42.3750674883852,-42.31499,-2.255652,779.138605163086,760.5966,164.5658,77.48489,77.79144,25861.86,4022.978
22.19041,S,22.19041,0.7422373,0.009784487,0.5507595,0.003224082,0,89.257,28.78544,0.168326,105.125,140.0606,5.607653,-42.3613285897117,-42.30134,-2.253618,778.72079730064,760.1736,164.5433,77.47977,77.78647,25869.46,4024.624
22.20041,S,22.20041,0.7418615,0.00979884,0.5507789,0.003230259,0,89.257,28.74728,0.1684189,105.125,140.0606,5.60765,-42.3475915921704,-42.28769,-2.251619,778.303090001823,759.7507,164.5208,77.47465,77.78149,25877.06,4026.269
22.21041,S,22.21041,0.7414857,0.009817855,0.5507982,0.003234995,0,89.257,28.70916,0.1684362,105.125,140.0606,5.607646,-42.3338732759905,-42.27406,-2.249595,777.88548989303,759.3279,164.4983,77.46952,77.77652,25884.66,4027.914
22.22041,S,22.22041,0.7411099,0.009831533,0.5508177,0.003241271,0,89.257,28.67108,0.1685332,105.125,140.0606,5.607643,-42.3201765114762,-42.26045,-2.2476,777.468087966081,758.9053,164.4758,77.46439,77.77154,25892.25,4029.559
22.23041,S,22.23041,0.7407343,0.009841951,0.5508371,0.003245784,0,89.257,28.63307,0.1685381,105.125,140.0605,5.607638,-42.3064982175478,-42.24686,-2.245576,777.05078992066,758.4828,164.4533,77.45926,77.76656,25899.83,4031.203
22.24041,S,22.24041,0.7403588,0.009856802,0.5508565,0.003249221,0,89.257,28.5951,0.1684868,105.125,140.0605,5.607638,-42.2928390335802,-42.23329,-2.243535,776.633618980698,758.0604,164.4309,77.45411,77.76156,25907.41,4032.848
22.25041,S,22.25041,0.7399834,0.00987524,0.550876,0.003254123,0,89.257,28.55718,0.1685113,105.125,140.0605,5.607633,-42.2791913611103,-42.21973,-2.241522,776.216649556077,757.6382,164.4085,77.44897,77.75656,25914.99,4034.492
22.26041,S,22.26041,0.7396082,0.009889453,0.5508955,0.003260207,0,89.257,28.51931,0.1685964,105.125,140.0605,5.607631,-42.265565024654,-42.20619,-2.239534,775.799784040618,757.2161,164.3861,77.44382,77.75156,25922.56,4036.136
22.27041,S,22.27041,0.739233,0.009900425,0.5509149,0.003264898,0,89.257,28.48149,0.1686091,105.125,140.0605,5.607626,-42.2519674131618,-42.19268,-2.237522,775.383120041214,756.7942,164.3637,77.43866,77.74656,25930.13,4037.78
22.28041,S,22.28041,0.7388578,0.009914989,0.5509345,0.003268518,0,89.257,28.44372,0.1685662,105.125,140.0605,5.607623,-42.2383788746025,-42.17918,-2.235492,774.966559955606,756.3724,164.3413,77.43351,77.74155,25937.69,4039.423
22.29041,S,22.29041,0.7384829,0.009934029,0.550954,0.003273324,0,89.257,28.406,0.1685842,105.125,140.0604,5.607621,-42.22481156542,-42.1657,-2.233485,774.550127054793,755.9507,164.319,77.42834,77.73653,25945.25,4041.067
22.30042,S,22.30042,0.7381079,0.009948862,0.5509736,0.003279608,0,89.257,28.36832,0.1686778,105.125,140.0604,5.607616,-42.2112459345312,-42.15222,-2.231509,774.133895691921,755.5292,164.2967,77.42317,77.73151,25952.8,4042.71
22.31042,S,22.31042,0.7377332,0.009959371,0.5509932,0.003284503,0,89.257,28.33071,0.1686995,105.125,140.0604,5.607614,-42.1977191230465,-42.13878,-2.229511,773.717764944138,755.1078,164.2744,77.41799,77.72649,25960.36,4044.353
22.32042,S,22.32042,0.7373586,0.009974592,0.5510128,0.00328797,0,89.257,28.29313,0.1686475,105.125,140.0604,5.607611,-42.1842008582328,-42.12535,-2.227485,773.301741467439,754.6865,164.2521,77.41282,77.72147,25967.9,4045.995
22.33042,S,22.33042,0.7369839,0.009993223,0.5510324,0.003292993,0,89.257,28.25561,0.1686752,105.125,140.0604,5.607609,-42.1706943619258,-42.11193,-2.225492,772.885939507048,754.2654,164.2299,77.40763,77.71642,25975.45,4047.637
22.34042,S,22.34042,0.7366095,0.01000766,0.5510521,0.003299141,0,89.257,28.21812,0.1687598,105.125,140.0603,5.607604,-42.1572090898506,-42.09853,-2.223522,772.470241513494,753.8444,164.2077,77.40244,77.71139,25982.98,4049.28
22.35042,S,22.35042,0.7362351,0.0100189,0.5510718,0.003303906,0,89.257,28.18071,0.1687734,105.125,140.0603,5.607601,-42.1437526013458,-42.08516,-2.221529,772.054745077936,753.4236,164.1855,77.39725,77.70634,25990.52,4050.921
22.36042,S,22.36042,0.7358609,0.01003277,0.5510915,0.003307613,0,89.257,28.14332,0.1687325,105.125,140.0603,5.607599,-42.1303051898788,-42.0718,-2.219518,771.639352613942,753.0029,164.1633,77.39204,77.70129,25998.05,4052.563
22.37042,S,22.37042,0.7354867,0.01004543,0.5511112,0.003312192,0,89.257,28.106,0.1687359,105.125,140.0603,5.607596,-42.1168787387815,-42.05846,-2.217525,771.224064125866,752.5823,164.1411,77.38684,77.69625,26005.57,4054.205
22.38042,S,22.38042,0.7351127,0.0100539,0.551131,0.003316368,0,89.257,28.06872,0.1687185,105.125,140.0603,5.607594,-42.1034720362505,-42.04514,-2.215527,770.808879618066,752.1618,164.1189,77.38163,77.69119,26013.1,4055.846
22.39042,S,22.39042,0.7347387,0.01007277,0.5511508,0.003319163,0,89.257,28.03148,0.1686306,105.125,140.0603,5.607592,-42.0900740975105,-42.03183,-2.213505,770.393920035184,751.7415,164.0968,77.37642,77.68613,26020.61,4057.487
22.40042,S,22.40042,0.7343647,0.01008747,0.5511705,0.003325392,0,89.257,27.9943,0.168717,105.125,140.0602,5.607586,-42.0766996413811,-42.01854,-2.211549,769.979162033202,751.3214,164.0747,77.3712,77.68107,26028.13,4059.128
22.41042,S,22.41042,0.7339912,0.01009788,0.5511904,0.003330241,0,89.257,27.95716,0.1687327,105.125,140.0602,5.607584,-42.0633339481473,-42.00526,-2.209569,769.564504695593,750.9014,164.0526,77.36597,77.67599,26035.64,4060.769
22.42042,S,22.42042,0.7336175,0.01010722,0.5512102,0.003333676,0,89.257,27.92008,0.1686766,105.125,140.0602,5.607582,-42.0499970449994,-41.99201,-2.207566,769.149954705523,750.4815,164.0305,77.36074,77.67091,26043.14,4062.409
22.43042,S,22.43042,0.733244,0.01012688,0.5512301,0.003336756,0,89.257,27.88305,0.1686024,105.125,140.0602,5.607579,-42.036679944911,-41.97878,-2.205559,768.735528785446,750.0617,164.0085,77.35551,77.66583,26050.64,4064.049
22.44042,S,22.44042,0.7328705,0.01014338,0.55125,0.003343244,0,89.257,27.84606,0.1686999,105.125,140.0602,5.607577,-42.0233661891896,-41.96555,-2.203615,768.32120689938,749.642,163.9865,77.35027,77.66074,26058.14,4065.689
22.45042,S,22.45042,0.7324972,0.01015672,0.5512699,0.00334869,0,89.257,27.80911,0.1687444,105.125,140.0601,5.607572,-42.010071604493,-41.95234,-2.201655,767.90708661857,749.2225,163.9645,77.34503,77.65565,26065.63,4067.329
22.46042,S,22.46042,0.7321239,0.01017385,0.5512898,0.003353091,0,89.257,27.77222,0.1687359,105.125,140.0601,5.607569,-41.9968061262911,-41.93916,-2.199678,767.4930737235,748.8031,163.9425,77.33978,77.65056,26073.12,4068.969
22.47042,S,22.47042,0.7317508,0.01018572,0.5513098,0.003358745,0,89.257,27.73537,0.1687901,105.125,140.0601,5.607567,-41.9835419436715,-41.92598,-2.197725,767.07925908897,748.3839,163.9205,77.33453,77.64546,26080.6,4070.608
22.48042,S,22.48042,0.7313777,0.01019543,0.5513297,0.00336266,0,89.257,27.69858,0.1687564,105.125,140.0601,5.607564,-41.9703062406143,-41.91283,-2.195743,766.665548498124,747.9648,163.8985,77.32927,77.64036,26088.08,4072.247
22.49042,S,22.49042,0.7310048,0.0102098,0.5513498,0.003365865,0,89.257,27.66183,0.168687,105.125,140.0601,5.607562,-41.9570899747885,-41.8997,-2.19375,766.251965412414,747.5458,163.8766,77.32401,77.63525,26095.56,4073.886
22.50042,S,22.50042,0.7306319,0.01022786,0.5513698,0.003370605,0,89.257,27.62512,0.1686942,105.125,140.06,5.607557,-41.9438853557148,-41.88658,-2.191788,765.838486398482,747.1269,163.8547,77.31874,77.63013,26103.03,4075.525
22.51042,S,22.51042,0.7302591,0.01024168,0.5513898,0.003376565,0,89.257,27.58846,0.1687621,105.125,140.06,5.607555,-41.9306919628534,-41.87347,-2.189849,765.425108107051,746.7081,163.8328,77.31347,77.62501,26110.49,4077.163
22.52042,S,22.52042,0.7298864,0.01025147,0.5514098,0.003381125,0,89.257,27.55185,0.1687597,105.125,140.06,5.607553,-41.9175273659703,-41.86039,-2.187887,765.012032354048,746.2896,163.8109,77.30819,77.61989,26117.96,4078.801
22.53042,S,22.53042,0.7295139,0.01026497,0.5514299,0.003384357,0,89.257,27.51529,0.1686906,105.125,140.06,5.60755,-41.9043815809577,-41.84733,-2.185902,764.599060678133,745.8712,163.789,77.30291,77.61476,26125.42,4080.439
22.54042,S,22.54042,0.7291415,0.01028305,0.5514501,0.003388809,0,89.257,27.47878,0.1686822,105.125,140.06,5.607547,-41.8912471782072,-41.83428,-2.183943,764.186213231039,745.4529,163.7672,77.29762,77.60962,26132.87,4082.077
22.55042,S,22.55042,0.7287692,0.01029812,0.5514702,0.003394775,0,89.257,27.44232,0.1687487,105.125,140.06,5.607543,-41.8781242596388,-41.82124,-2.182012,763.77347324579,745.0347,163.7454,77.29233,77.60448,26140.32,4083.714
22.56042,S,22.56042,0.728397,0.01031099,0.5514903,0.003399751,0,89.257,27.4059,0.1687656,105.125,140.0599,5.60754,-41.8650205700744,-41.80822,-2.180066,763.360834009764,744.6166,163.7236,77.28703,77.59933,26147.77,4085.352
22.57042,S,22.57042,0.7280248,0.01032658,0.5515105,0.003403997,0,89.257,27.36953,0.1687458,105.125,140.0599,5.607538,-41.8519362671318,-41.79522,-2.178108,762.948298885354,744.1986,163.7018,77.28172,77.59418,26155.21,4086.989
22.58042,S,22.58042,0.7276526,0.01033805,0.5515307,0.00340914,0,89.257,27.3332,0.1687703,105.125,140.0599,5.607533,-41.8388729644354,-41.78224,-2.176169,762.535965417508,743.7808,163.68,77.27642,77.58904,26162.65,4088.626
22.59042,S,22.59042,0.7272807,0.01034653,0.5515509,0.003412924,0,89.257,27.29692,0.1687272,105.125,140.0599,5.60753,-41.8258184906374,-41.76927,-2.174207,762.123836969389,743.3632,163.6582,77.2711,77.58389,26170.08,4090.263
22.60042,S,22.60042,0.7269089,0.01036648,0.5515712,0.003415722,0,89.257,27.26069,0.1686352,105.125,140.0599,5.607528,-41.8127931845905,-41.75633,-2.172229,761.711832838031,742.9457,163.6365,77.26579,77.57872,26177.51,4091.899
22.61042,S,22.61042,0.7265372,0.01038233,0.5515914,0.003422305,0,89.257,27.22452,0.1687297,105.125,140.0598,5.607525,-41.7997715536238,-41.74339,-2.170321,761.299932847599,742.5283,163.6148,77.26047,77.57355,26184.94,4093.535
22.62042,S,22.62042,0.7261655,0.01039499,0.5516117,0.003427535,0,89.257,27.18838,0.1687569,105.125,140.0598,5.607521,-41.7867687904889,-41.73047,-2.168391,760.888133633708,742.111,163.5931,77.25514,77.56838,26192.36,4095.171
22.63042,S,22.63042,0.725794,0.01041353,0.551632,0.00343171,0,89.257,27.15228,0.168732,105.125,140.0598,5.607518,-41.7737951431461,-41.71758,-2.166444,760.476441937414,741.6938,163.5714,77.24982,77.5632,26199.77,4096.807
22.64042,S,22.64042,0.7254224,0.01042901,0.5516523,0.003437833,0,89.257,27.11625,0.1688024,105.125,140.0598,5.607515,-41.7608234525285,-41.70469,-2.164534,760.064854395732,741.2767,163.5497,77.24448,77.55802,26207.19,4098.443
22.65042,S,22.65042,0.725051,0.01044928,0.5516727,0.00344294,0,89.257,27.08024,0.1688224,105.125,140.0598,5.607511,-41.7478708912065,-41.69182,-2.162607,759.653394625006,740.8597,163.5281,77.23914,77.55283,26214.59,4100.078
22.66042,S,22.66042,0.7246795,0.01046434,0.5516931,0.003449628,0,89.257,27.04429,0.1689196,105.125,140.0597,5.607508,-41.7349299075211,-41.67896,-2.16071,759.242133186991,740.4429,163.5065,77.2338,77.54764,26222,4101.713
22.67042,S,22.67042,0.7243084,0.01048319,0.5517135,0.003454601,0,89.257,27.00838,0.1689321,105.125,140.0597,5.607503,-41.7220074844275,-41.66612,-2.158785,758.830975929921,740.0262,163.4849,77.22845,77.54243,26229.4,4103.348
22.68042,S,22.68042,0.7239373,0.01049908,0.5517339,0.003460818,0,89.257,26.97252,0.1690052,105.125,140.0597,5.607501,-41.7091063136032,-41.6533,-2.156884,758.420023755498,739.6097,163.4633,77.22309,77.53724,26236.79,4104.983
22.69042,S,22.69042,0.7235663,0.01051867,0.5517543,0.003466063,0,89.257,26.93671,0.1690303,105.125,140.0597,5.607496,-41.6962243774064,-41.6405,-2.154968,758.009196042012,739.1933,163.4418,77.21773,77.53203,26244.19,4106.618
22.70042,S,22.70042,0.7231954,0.01054307,0.5517748,0.003472528,0,89.257,26.90094,0.1691144,105.125,140.0596,5.607491,-41.6833536534637,-41.62771,-2.153075,757.598472538722,738.777,163.4203,77.21236,77.52681,26251.58,4108.252
22.71042,S,22.71042,0.7228246,0.01056444,0.5517952,0.003480584,0,89.257,26.86521,0.1692753,105.125,140.0596,5.607486,-41.6704944495673,-41.61493,-2.151211,757.187853250269,738.3608,163.3988,77.20699,77.52159,26258.96,4109.886
22.72042,S,22.72042,0.7224538,0.01058074,0.5518158,0.003487636,0,89.257,26.82954,0.1693867,105.125,140.0596,5.607481,-41.6576545313558,-41.60217,-2.149333,756.77743569277,737.9448,163.3773,77.20162,77.51637,26266.34,4111.52
22.73042,S,22.73042,0.7220833,0.01059605,0.5518363,0.003493013,0,89.257,26.79391,0.1694162,105.125,140.0596,5.607479,-41.6448331782615,-41.58943,-2.147427,756.367122355234,737.5289,163.3558,77.19624,77.51114,26273.71,4113.154
22.74043,S,22.74043,0.7217126,0.01062091,0.5518569,0.003498065,0,89.257,26.75834,0.1694296,105.125,140.0595,5.607476,-41.6320316297606,-41.57671,-2.145517,755.956933556474,737.1131,163.3344,77.19086,77.5059,26281.08,4114.787
22.75043,S,22.75043,0.7213423,0.01064491,0.5518774,0.00350627,0,89.257,26.72279,0.1695952,105.125,140.0595,5.607471,-41.6192429899628,-41.564,-2.143663,755.546852390946,736.6974,163.313,77.18547,77.50066,26288.45,4116.42
22.76043,S,22.76043,0.7209719,0.01066271,0.551898,0.003514193,0,89.257,26.6873,0.1697462,105.125,140.0595,5.607464,-41.6064642168935,-41.5513,-2.141806,755.136969593634,736.2819,163.2916,77.18007,77.49541,26295.81,4118.053
22.77043,S,22.77043,0.7206017,0.01067967,0.5519186,0.003520069,0,89.257,26.65186,0.1697978,105.125,140.0594,5.607461,-41.5937038056397,-41.53862,-2.139917,754.727194437546,735.8665,163.2702,77.17467,77.49017,26303.17,4119.686
22.78043,S,22.78043,0.7202315,0.01070035,0.5519392,0.003525664,0,89.257,26.61646,0.1698354,105.125,140.0594,5.607457,-41.5809731856468,-41.52597,-2.138024,754.317520148956,735.4512,163.2488,77.16927,77.48491,26310.53,4121.319
22.79043,S,22.79043,0.7198614,0.01071814,0.5519599,0.00353249,0,89.257,26.5811,0.1699318,105.125,140.0594,5.607454,-41.5682437845781,-41.51332,-2.136154,753.907953513801,735.036,163.2274,77.16386,77.47966,26317.88,4122.951
22.80043,S,22.80043,0.7194914,0.01073972,0.5519806,0.003538359,0,89.257,26.54578,0.1699816,105.125,140.0594,5.60745,-41.555533571017,-41.50069,-2.134268,753.498609006398,734.621,163.2061,77.15844,77.47439,26325.22,4124.583
22.81043,S,22.81043,0.7191216,0.01075727,0.5520013,0.003545481,0,89.257,26.51052,0.170091,105.125,140.0593,5.607445,-41.5428447023656,-41.48808,-2.132408,753.089368784665,734.2061,163.1848,77.15302,77.46912,26332.57,4126.215
22.82043,S,22.82043,0.7187518,0.01077868,0.552022,0.003551274,0,89.257,26.4753,0.1701362,105.125,140.0593,5.607442,-41.530174714017,-41.47549,-2.130526,752.68033034378,733.7914,163.1635,77.1476,77.46384,26339.9,4127.847
22.83043,S,22.83043,0.7183822,0.01079711,0.5520428,0.003558339,0,89.257,26.44014,0.1702418,105.125,140.0593,5.607437,-41.5175160309436,-41.46291,-2.128669,752.271396193805,733.3768,163.1422,77.14217,77.45856,26347.24,4129.479
22.84043,S,22.84043,0.7180127,0.01081256,0.5520636,0.00356442,0,89.257,26.40501,0.1702997,105.125,140.0593,5.607432,-41.5048864725784,-41.45036,-2.126795,751.862566339481,732.9623,163.1209,77.13673,77.45329,26354.57,4131.11
22.85043,S,22.85043,0.7176432,0.01082503,0.5520843,0.003569519,0,89.257,26.36992,0.1703103,105.125,140.0592,5.60743,-41.4922562336004,-41.43781,-2.124907,751.453840785554,732.5479,163.0996,77.13129,77.448,26361.89,4132.741
22.86043,S,22.86043,0.7172738,0.01084828,0.5521052,0.003573636,0,89.257,26.33489,0.1702737,105.125,140.0592,5.607428,-41.479655224798,-41.42529,-2.123004,751.045340837175,732.1337,163.0784,77.12584,77.4427,26369.22,4134.372
22.87043,S,22.87043,0.7169046,0.0108696,0.552126,0.003581308,0,89.257,26.2999,0.1704061,105.125,140.0592,5.607422,-41.46705742569,-41.41277,-2.121163,750.636945214327,731.7196,163.0572,77.12039,77.43741,26376.53,4136.002
22.88043,S,22.88043,0.7165354,0.01088684,0.5521469,0.003588344,0,89.257,26.26497,0.1705076,105.125,140.0592,5.607418,-41.4544892641029,-41.40028,-2.119315,750.228650516316,731.3056,163.036,77.11493,77.43211,26383.85,4137.633
22.89043,S,22.89043,0.7161663,0.01090226,0.5521678,0.003594033,0,89.257,26.23005,0.1705444,105.125,140.0591,5.607413,-41.4419199113935,-41.38779,-2.117443,749.820463557462,730.8917,163.0148,77.10947,77.4268,26391.15,4139.263
22.90043,S,22.90043,0.7157972,0.01092051,0.5521886,0.003599121,0,89.257,26.1952,0.1705524,105.125,140.0591,5.60741,-41.429390287765,-41.37534,-2.115566,749.412498861867,730.478,162.9937,77.104,77.42148,26398.46,4140.893
22.91043,S,22.91043,0.7154284,0.01094371,0.5522096,0.003605145,0,89.257,26.16039,0.1706043,105.125,140.0591,5.607405,-41.4168614666988,-41.36289,-2.113704,749.004638523797,730.0644,162.9726,77.09853,77.41616,26405.76,4142.523
22.92043,S,22.92043,0.7150596,0.0109651,0.5522305,0.0036128,0,89.257,26.12563,0.1707329,105.125,140.0591,5.6074,-41.4043442499773,-41.35045,-2.111873,748.596885959251,729.6509,162.9515,77.09305,77.41083,26413.06,4144.152
22.93043,S,22.93043,0.7146909,0.01098244,0.5522515,0.003619862,0,89.257,26.09089,0.1708327,105.125,140.059,5.607396,-41.3918465828959,-41.33803,-2.110033,748.189234352133,729.2375,162.9304,77.08756,77.4055,26420.35,4145.782
